professor_name,classname,date,quality_rating,difficulty_rating,comments
Xilin Liu,ECE110,"Aug 30th, 2022",5.0,4.0,"His lectures and notes are extremely helpful! Seeing similar problems in the exam, following his steps, and ace the course."
Xilin Liu,ECE110,"Aug 8th, 2022",5.0,3.0,"His lecture and slides are very helpful, showing the steps of solving the problems. By understanding the solutions in his slides and following the same steps in the exams, you'll receive good grades."
Xilin Liu,ECE110,"Apr 12th, 2022",5.0,5.0,"Even though i did not receive a good grade, Prof Liu is an awesome teacher"
Xilin Liu,ECE110,"Feb 3rd, 2022",5.0,4.0,"A very amazing and excellent professor, explains the content very clearly; his teaching style is progressive and easy to understand; emphasizes the importance of understanding instead of just memorizing things; always answers the questions from students; very clear slides and notes"
Xilin Liu,ECE331,"Jan 13th, 2022",5.0,1.0,Just an excellent Professor in and out of the classroom. Explains concepts very clearly and gives great notes. Actually cares about his students and always offers extra help if needed. Take ECE331 if he is teaching it. As simple as that.
Xilin Liu,ECE331,"Dec 16th, 2021",5.0,3.0,I had him in his first year teaching. Amazing professor. Makes very clear notes and avoided the textbook as much as possible. Tests weren't hard if you followed his lecture notes. If you didn't do well in ECE231 don't worry - he goes over all the basics in clear and concise manner. ECE231 felt like APS105 whereas ECE331 with Liu feels like ECE244.
Paul Yoo,ECE110,"Jan 12th, 2024",5.0,1.0,Amazing professor. Adheres to textbooks and offers in-depth extensions.
Paul Yoo,BME1472,"Jan 3rd, 2024",5.0,3.0,"The prof is awesome and explains really well! The only issue would be that his slides are mostly images so you really need to concentrate and attend all his lectures, otherwise, it might be a bit difficult to review the slides on your own."
Paul Yoo,ECE110,"Oct 16th, 2019",5.0,1.0,Best prof from first year. He really knows what he is talking about and he can really convey those concepts to his students. ECE110 will make you love circuits before second year makes you hate them.
Paul Yoo,ECE110,"Apr 16th, 2017",5.0,4.0,caring prof with lots of engagement. he goes really fast and tend to skip key points if  you leave him to talk the entire time. ask questions and he will take time and try his best to explain
Paul Yoo,ECE110,"Feb 2nd, 2016",1.0,5.0,Good teaching! Although I don't understand.
Paul Yoo,ECE110,"Jan 26th, 2016",1.0,5.0,BAD
Paul Yoo,ECE110,"Jan 26th, 2016",1.0,5.0,He sucks.
Paul Yoo,ECE110,"Apr 10th, 2013",2.0,3.0,"I do not like to talk negatively about Professors and Instructors. But I had a terrible experience with this man's lectures, he might be intelligent, but teaching is not his thing, you do NOT use powerpoint slides for a course that has to do with circuits, I switched out of his class after the 2nd week, else I would have probably failed."
Khoman Phang,ECE231,"Jan 8th, 2025",4.0,3.0,Made the material intuitive but course organization is all over the place. That midterm was DEADLY.
Khoman Phang,ECE231,"Jan 6th, 2025",3.0,5.0,"While Prof Phang is a very nice person, the organization of 231 quizzes is really questionable. These quizzes are worth 15% (total), are out of ~10 marks. They're taken on Quercus, giving us 0 chance to show any process work and removes the chance of students obtaining any partial marks, a heavy penalty for those of us who struggle with the course."
Khoman Phang,ECE334,"Mar 24th, 2023",2.0,5.0,Disorganized content and lectures are hard to follow. 334 is a good course but he is not a good lecturer at all
Khoman Phang,ECE496,"Mar 28th, 2022",1.0,4.0,"Wrote a 30-page report and got 5/10 for all three team members, we included every section listed in the guideline,  but he graded the sections as poor/missing and gave 5/10. Only focused on minor details like heading cutoff and did not understand our progress and code. Have depression, never got 50 percent over four years of engineering work."
Khoman Phang,ECE212,"Dec 17th, 2020",4.0,3.0,Lectures are reasonably paced.
Khoman Phang,ECE201,"Dec 2nd, 2016",3.0,1.0,Takes it easy in seminars.
Khoman Phang,ECE331,"Oct 23rd, 2015",5.0,3.0,"Professor Phang was my instructor for ECE331. He said its his first time teaching this course but the experience was really good for me. He explained concepts  slowly and really in detailed in order to make everyone understand it. The final was hard but the mark is acceptable. Overall, it is really good."
Khoman Phang,ECE231,"Mar 16th, 2015",4.5,2.0,"I had prof Phang as a substitute professor for 2 lectures (ECE231). I actually liked the course material, just for those two lectures though. His explanation of the concept is pretty clear and it's easy to follow him. He also teaches at a reasonable pace and the class environment is friendly.  Top prof. I'd recommend going to his lectures."
Khoman Phang,ECE334,"Dec 10th, 2014",4.5,1.0,"I've heard lots of great things about him but never actually had him but it's now safe to say those good things were true. His lectures go at a pace where everyone can understand what is going on and his notes are clear most of time. The test can have tricky questions but they aren't bad if you know what you're doing. Also, he's a really nice guy."
Khoman Phang,ECE231,"Jul 12th, 2013",5.0,4.0,Great teacher and person. You can tell he really cares about his students. Simply the best.
Khoman Phang,ECE231,"Feb 13th, 2013",3.0,2.0,Does not explain well at all. Is all over the place. Is very nice and helpful by personality. But not a good prof when it comes to explaining concepts/
Khoman Phang,ECE212,"Jan 8th, 2013",3.5,3.0,Overall good prof
Khoman Phang,ECE110,"Jun 18th, 2011",4.0,2.0,Great Prof. Attend the lecture. Class is very interactive
Khoman Phang,ECE231,"Sep 15th, 2005",5.0,3.0,Great Prof. Can't say more!
Khoman Phang,ECE231,"Aug 20th, 2005",4.5,3.0,"cares a lot about teaching, he also plays the (electric) guitar!"
Khoman Phang,ECE231,"Apr 8th, 2005",5.0,3.0,"Excellent professor.  Patient, knowledgable, what else do you want?"
Khoman Phang,ECE231,"Apr 1st, 2005",4.0,3.0,"Understand, care and response to students' needs."
Khoman Phang,ECE231,"Mar 13th, 2005",5.0,3.0,dont miss out in the lecs!!
Khoman Phang,ECE231,"Feb 27th, 2005",5.0,2.0,"he tries to make student really understand the material.
 i think he puts too much pressure on class during lecture though..."
Khoman Phang,ECE231,"Jan 28th, 2005",4.5,4.0,Very effective and pleasant prof. Works hard to get important points across and seems like he wants to help. Tests are difficult though.
Khoman Phang,ECE231,"Oct 2nd, 2004",5.0,1.0,amazing prof .. made me love electronics .. although its so freakin hard ... his exams and tests are just right .. especially that u always have cheat sheets
Khoman Phang,ECE4XX,"Sep 30th, 2004",4.0,4.0,The material is tough.  But he tries his best to make students with him.  Funny sometimes.
Khoman Phang,ECE231,"Sep 10th, 2004",5.0,4.0,"Not bad considering the other sucky profs. Clear, helpful and definitely cares about the students and teaching material."
Khoman Phang,ECE231,"Mar 15th, 2004",1.0,5.0,No Comments
Tim Bender,APS104,"Sep 20th, 2024",2.0,2.0,"Not my bias, but this so-called course with so-called materials is what it is. You will need to guess what so-called ""lectures"" you can skip, FYI. The teaching is ""modern"", for example using Ramsah's so-called textbook. The workload is very density, but that's what it is. You may not have learned this in high school, but dozing-off is common."
Tim Bender,APS104,"Sep 16th, 2024",1.0,3.0,Only likes to say guess what and it is what it is. Does not teach anything..................................................
Tim Bender,CHE213,"Jul 16th, 2024",3.0,4.0,"Be prepared to memorize all the compounds, reactions and some mechanisms. Topics include ether, ester, trans-esterification, Dials-Alder, and polymerization (pardon my bad memory). Reviewing his posted notes is a shortcut to fill in the gaps left by the lecture. A good org-chem foundation from high school is highly recommended. (Thomas 2T6, 2024)"
Tim Bender,CHE213,"Apr 25th, 2024",5.0,2.0,"Nice guy, good prof."
Tim Bender,CHE213,"Mar 17th, 2023",5.0,4.0,His so called lectures were very quote interesting. If you know you know
Tim Bender,DTS314,"Apr 25th, 2014",3.0,1.0,"almost too easy. He will do anything to give you an A. You don't learn a lot, but if you need an easy A, take him."
Tim Bender,APS104,"Mar 3rd, 2014",2.0,2.0,Often laughs at students' questions and gives evasive answers. Seems to be disinterested in teaching this first year class.
Tim Bender,APS104,"Jan 23rd, 2014",5.0,1.0,Awesome prof!
Tim Bender,APS104,"Jan 14th, 2014",4.0,4.0,"Awesome prof, very funny and keeps it real"
Scott Ramsay,APS110,"Jan 13th, 2025",5.0,2.0,"Ramsay was my favourite professor in my first semester of uni. As an ECE, I am not at all interested in the content taught in the course, but Ramsay was so engaging that I wanted to go to his lectures anyways (even though they were in the mornings, and all the content is in his online textbook)."
Scott Ramsay,APS110,"Dec 11th, 2024",5.0,3.0,"Professor Ramsay seems passionate about what he teaches and cares for the wellbeing of students (he rescheduled a midterm due to concerns put forth from other students). In addition, he's sort of jacked. The difficulty of the course is fair. It's almost impossible to find a better professor teaching a first year engineering course then this man."
Scott Ramsay,APS110,"Dec 11th, 2024",5.0,3.0,Amazing prof. Great youtube channel too
Scott Ramsay,APS110,"Dec 10th, 2024",5.0,2.0,I love Scott Ramsay! I would take his classes a million times over! Might switch to MSE just for him!!!!!!
Scott Ramsay,APS110,"Dec 10th, 2024",5.0,3.0,"I love this guy. I'm not even in his lecture section, but he's literally light years ahead of Bender... his classes are interesting and packed with information in a way that is so easy to remember. He's just amazing at explaining concepts using every day examples so that you can remember them effortlessly. Also the most compassionate prof ever  :)"
Scott Ramsay,APS110,"Nov 23rd, 2024",5.0,1.0,Amazing prof. Love his textbook so much. Pretty much got a final grade of 100 in his class
Scott Ramsay,APS110,"Nov 19th, 2024",5.0,3.0,Simply the best
Scott Ramsay,APS110,"Nov 8th, 2024",5.0,1.0,He's the GOAT of first year eng. Even though the lectures are at 9am I look forward to them because he's literally that good. Even the textbook is made by him and he makes class so fun that time flies. Seriously I love this man.
Scott Ramsay,APS110,"Nov 8th, 2024",5.0,2.0,"The greatest prof at uoft by far, there is absolutely zero contest. His lectures are amazing and his textbook is affordable and far better than every overpriced online textbook that UofT sells and charges you 100 bucks for it. This is the only class worth attending in your first year, skip every other class."
Scott Ramsay,APS110,"Oct 28th, 2024",5.0,1.0,love his tophat videos
Scott Ramsay,APS110,"Oct 20th, 2024",5.0,2.0,amazing prof. will be missing him in second year
Scott Ramsay,APS110,"Oct 20th, 2024",5.0,3.0,"LITERALLY THE BEST PROFESSOR!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! his classes motivate me to wake up everyday
 BETTER THAN BENDERRRRRRRRRRRRRRRRRRRRRRRRRRR"
Scott Ramsay,APS164,"Oct 9th, 2024",5.0,3.0,He's a really amazing prof who genuinely cares about students. The school is lucky to have him.
Scott Ramsay,APS110,"Sep 27th, 2024",5.0,1.0,"Love this prof, many clear explanations and demonstrations in the lecture, favorite prof in my first year"
Scott Ramsay,APS110,"Jan 21st, 2024",5.0,2.0,I could go on and on about Ramsay! His lectures are so engaging since he does a lot of cool demonstrations and he explains things very clearly! His textbook is extremely similar to the lectures and explains things clearly and concisely as well. The midterm and final exam were very fair and were direct reflections of our learning.
Scott Ramsay,APS110,"Jan 11th, 2024",5.0,3.0,Prof Scott Ramsay is such an amazing professor. He always motivates students during lecture and he does exciting experiments on Fridays (i.e. creating Pikachu with polymer mixture). You can catch up course material using tophat textbook but his lectures are definitely helpful. Amazing class!
Scott Ramsay,APS110,"Jan 11th, 2024",5.0,3.0,"BIG UP TO CRODIE PROF. RAMSAY. HE'S AN EXTREMELY CARING AND UNDERSTANDING PERSON WHO IS HERE TO HELP YOU SUCCEED. HIS VIDEOS IN THE TEXTBOOK ON THE TOPHAT PLATFORM ARE EXTREMELY USEFUL AND GUIDED ALL OF OUR COHORT THROUGH THE COURSE EXTREMELY WELL, MAKE SURE TO TRY ALL QUESTIONS YOURSELF!!!"
Scott Ramsay,APS164,"Dec 17th, 2023",5.0,2.0,
Scott Ramsay,APS110,"Dec 7th, 2023",5.0,2.0,The goat
Scott Ramsay,APS164,"Oct 5th, 2023",5.0,3.0,"Absolutely amazing professor! He keeps students engaged during classes and use analogies to make course materials easy to understand! In order to help students, he did a research with his team to find out how to help students to achieve their best. You're in good luck if you have him!"
Scott Ramsay,MSE160,"Apr 28th, 2023",5.0,1.0,"Prof Ramsay was great!! He really cares about students and does everything in his power to help people succeed. Sometimes lectures are kinda slow-paced, but he always makes them fun with humour sprinkled in."
Scott Ramsay,APS110,"Jan 21st, 2023",5.0,2.0,"An absolute gem of a prof. Tophat (online textbook) is sufficient enough to get you a good mark in the course, but I highly recommend going to the lectures because he always has cool demonstrations here and there. I regret missing so many lectures because it was at 9 am. Ramsay's enthusiasm always brought a smile to my face (and all students)."
Scott Ramsay,APS110,"Jan 7th, 2023",5.0,3.0,"Hands down the best teacher I've ever had. He has amazing demos, usually on Fridays, which are super interesting and help you learn. The exams are very reasonable, not too hard and a couple past exam questions are often recycled. He is super, super passionate about the course and it's almost impossible for that to not rub off on you. Best teacher."
Scott Ramsay,APS110,"Dec 28th, 2022",5.0,3.0,great
Scott Ramsay,APS110,"Dec 19th, 2022",5.0,3.0,Absolute beauty of a prof. Somehow made 9AMs enjoyable.
Scott Ramsay,APS110,"Dec 4th, 2022",5.0,2.0,amazing
Scott Ramsay,APS110,"Dec 2nd, 2022",5.0,2.0,APS 110 is the best first-year eng course the workload is relatively light and marks are easy to get. Make sure to do all your work and pay attention in lectures. Exams are reasonable and easy to understand as long as you studied.
Scott Ramsay,APS110,"Nov 4th, 2022",5.0,1.0,Great prof. would recommend
Scott Ramsay,APS110,"Oct 17th, 2022",5.0,1.0,"He's a great professor, one of my favorite's in fact! he explains everything well, is super patient and an amazing person overall. Never gets angry either and inspired me to chose my major."
Scott Ramsay,APS110,"Sep 21st, 2022",5.0,2.0,Only course I looked forward to in first year eng. Love the guy.
Scott Ramsay,APS110,"Apr 8th, 2022",5.0,4.0,A beacon of hope in the ninth circle of hell that is first year eng.
Scott Ramsay,APS110,"Mar 28th, 2022",5.0,2.0,"As a graduating student, I can say that Prof Ramsay is hands down one of the Engineering Dept's best professors. He teaches his content (which is tremendously important going forward) effectively and strives to make the course as entertaining and engaging as possible."
Scott Ramsay,APS110,"Jan 11th, 2022",5.0,3.0,"Ramsay is a gem of the first semester of first-year engineering, his love for his studies and for the course material radiates from lectures. He's gentle, charismatic and he really cares about his students. Readings and the lectures were a joy to do, lectures were high-res and has different camera angles. Would do anything to take his class again."
Scott Ramsay,APS110,"Dec 18th, 2021",5.0,2.0,"The class uses TopHat as the main textbook/lecture website and if watch the lectures, and TAKE NOTES, and pay attention to the questions on TopHat, you'll do well. The only in-person aspect of the class was the tutorials, and I showed up to maybe 2, but doing past exams really helped. Ramsey is so passionate about chem, it motivated me to do well."
Scott Ramsay,APS110,"Nov 2nd, 2021",5.0,1.0,I love this course.
Scott Ramsay,APS110,"Oct 21st, 2021",5.0,3.0,I love APS110
Scott Ramsay,APS164,"Jul 17th, 2021",5.0,3.0,my first teacher at u of t and he is one of the best teacher I've ever seen
Scott Ramsay,APS164,"Jan 19th, 2021",5.0,3.0,"Even though I got a low mark in his class, he was one of the best professors I've had. His lectures are very useful in understanding the course material, and his excitement towards the content is infectious."
Scott Ramsay,APS110,"Jan 15th, 2021",5.0,2.0,"Best prof last semester, great short videos which go over what you need to know for each topic. Not to mention he is very charismatic."
Scott Ramsay,APS110,"Dec 9th, 2020",4.0,3.0,Great guy
Scott Ramsay,APS110,"Oct 31st, 2020",5.0,3.0,"A real light during first year engineering here at UofT. Genuinely interested in his craft which shows in his videos. One thing I would say is some test material seems to be inadequately covered in the textbook homework, but other than that, great prof and great class!"
Scott Ramsay,APS110,"Oct 31st, 2020",5.0,3.0,"Really nice professor, I got to speak with him during one of the Meet Your Prof dinners and he was very kind. He clearly enjoys what he does and it makes learning that much easier. One of my favourite profs in first year. The midterm was tougher than I expected, but I forgive him ;)"
Scott Ramsay,APS110,"Oct 19th, 2020",5.0,3.0,"Passionate guy, really cares about the students and not giving us anxiety."
Scott Ramsay,APS110,"Oct 17th, 2020",5.0,3.0,"Gives good lectures with demonstrations in front of the class. Empathetic and willing to help with any question related to the material. Course does require you to purchase TopHat, which is a horrible piece of software."
Scott Ramsay,APS164,"Aug 24th, 2020",5.0,3.0,Took the online course but he wasn't teaching it. We followed his top hat textbook which is amazing and was a hard carry for me through the course.
Scott Ramsay,APS164,"Jul 26th, 2020",5.0,4.0,"I took APS164 which is an online course which revolves around professor Ramsay's online textbook. Although I had a different professor, I made through the course thanks to his textbook, which is very organized, clear visuals, and easy to read, which puts elements of active learning. Excellent well-established course, especially for current pandemic"
Scott Ramsay,APS110,"Apr 30th, 2020",5.0,2.0,Very engaging professor in lectures. The class was great and the online support videos were very helpful. The use of tophat is my only complaint.
Scott Ramsay,APS110,"Nov 20th, 2019",5.0,2.0,"Best first year prof, truly passionate"
Scott Ramsay,APS110,"Jan 11th, 2019",5.0,3.0,Really loved having him as my prof!
Scott Ramsay,APS110,"Dec 20th, 2018",3.0,2.0,Cool demos. But he gets way too excited over little things. His short videos are everything.
Scott Ramsay,APS110,"Nov 21st, 2018",5.0,3.0,"probably the best 1st year teacher, hes capable of making you want to go into MSE"
Scott Ramsay,APS110,"Nov 11th, 2018",5.0,2.0,"If you go to lecture, you will learn a ton from Ramsay, but even if you don't, his short topic videos are an absolute godsend. You could learn the entire course off of them. Overall a really funny and caring prof."
Scott Ramsay,APS110,"Oct 24th, 2018",5.0,3.0,"One of the best first year engineering professors. He is constantly making lectures interesting and engaging. Due to his amazing lectures and detailed short videos he posts, learning his material becomes fun and easy."
Scott Ramsay,APS110,"Sep 25th, 2018",5.0,3.0,"Professor Ramsay knows how to make students concentrate. Although one of his lectures is starting at 9am on Mondays, he always prepare interesting materials, from FCC structure to bed of nails. Textbook use will not affect his credibility; his lectures are descriptive enough! In my opinion, if you are in his APS110 session, then you are lucky."
Scott Ramsay,APS110,"Jun 28th, 2018",5.0,2.0,"Without a doubt one of the best professors in first year engineering. His lectures are always engaging, and actually made me excited to go to school at 9AM. The midterms and final were all easy, and he teaches incredibly well, so you learn a lot and get a good grade :)"
Scott Ramsay,MSE101,"Jan 23rd, 2018",5.0,3.0,good guy
Scott Ramsay,APS110,"Jan 6th, 2018",5.0,1.0,"Easily the best professor I could have asked for. He teaches so incredibly well, and you can always tell hes so passionate about the material. He did end up having to speed through the last topic in the course (electrochemistry), but that was because he had taught the previous subjects so well. Tests range from very easy to reasonable. Recommend!"
Scott Ramsay,MSE101,"Jan 5th, 2018",5.0,3.0,"Scott Ramsay is easily the best prof in first year. As someone who had lots & lots go wrong during my first semester (including right up to the day of the final), Prof. Ramsay was always so understanding of everything that was going on; always willing to help. His lectures were fantastic & I used his office hours pretty often; I loved his class."
Scott Ramsay,MSE101,"Dec 19th, 2017",5.0,3.0,Cares about students actually understanding what is being taught in class.
Scott Ramsay,MSE101,"Jul 25th, 2017",5.0,3.0,Very understanding of students and any circumstance they may have. Passionate about the material and was really enjoyable to learn from. Only criticism is that this passion for students can sometimes deter time from learning the material. Be prepared to do some self-learning
Scott Ramsay,MSE101,"Jul 19th, 2017",5.0,3.0,"Great prof! All lectures were posted on YouTube, so class isn't mandatory. Although final exam was very difficult."
Scott Ramsay,APS110,"Jan 12th, 2017",5.0,3.0,Really an amazing and caring prof! I always really looked forward to his lectures and they brightened up my day. He made a great effort to make sure students understand and feel confident with their abilities. I hope to be in one of his classes again in the future.
Scott Ramsay,APS110,"Dec 3rd, 2016",5.0,3.0,"Best Prof I've ever had, makes learning genuinely fun."
Scott Ramsay,APS164,"Nov 28th, 2016",5.0,3.0,"He was my best Professor during first year, despite being a little disorganised since it's a new course, he was very inspirational and genuinely interested in the material he teaches. And he would transfer that passion to the students."
Scott Ramsay,MSE101,"Nov 12th, 2016",5.0,2.0,One of the best professors in first year Engineering. Inspirational and humorous lectures. The tests should not be hard once you have high school knowledge in physics and chemistry.
Scott Ramsay,MSE101,"Jan 18th, 2016",4.5,3.0,Great prof.
Scott Ramsay,MSE101,"Dec 18th, 2015",5.0,2.0,Best prof in the first year engineering. Literally made me hate I'm not an MSE. Would retake the course every semester if I could. His lectures are the coolest in the whole first year and he's such a nerdboy. Amazing guy.
Scott Ramsay,MSE101,"Oct 2nd, 2015",5.0,1.0,he's really cool !
Scott Ramsay,MSE101,"Aug 27th, 2015",5.0,1.0,interesting lec
Scott Ramsay,MSE101,"Feb 22nd, 2015",5.0,3.0,"Great teacher. Conveys his messages clearly. Easily the best professor I've had at UofT so far.  His tests are not tough, but tricky. You can't do well in the exams with just formulae. You need to read the textbook, understand what he says and you will do well."
Scott Ramsay,MSE101,"Jan 11th, 2015",1.5,3.0,"Labs were hard, but midterms were easy. Book is must have. Lectures are not that good. Do all assigned problems, guaranteed it will be on exams."
Scott Ramsay,MSE101,"Jan 7th, 2015",3.5,3.0,Go to lectures for sure since that's what he mostly tests on and you'll soon realize you can't try to learn from the textbook yourself. His class was the most enjoyable by far. He's very encouraging when you ask questions and doesn't try to make you feel stupid like some other profs I've had.
Scott Ramsay,MSE101,"Jan 5th, 2015",1.5,5.0,"Lectures are very clear, however they just cover the very tip of the whole iceberg, very superficial. Additionally he does not cover the whole material of the course, which by the way is terribly organized.  He expects you to know absolutely everything he says during lectures, specially extravagant examples and materials."
Scott Ramsay,MSE101,"May 6th, 2014",5.0,3.0,Very good prof. enthusiastic and clear. The course was very well organized. Tons of videos and study aid materials were made available online. Overall a good experience.
Scott Ramsay,MSE101,"Apr 26th, 2014",3.0,4.0,"I totally not understand his lecture at all, but I have to admit that he is a really nice and helpful prof."
Scott Ramsay,MSE101,"Apr 4th, 2014",2.5,5.0,"He makes fun in class, but you will feel awful after exams. He did not organize his lecture well."
Scott Ramsay,MSE101,"Dec 21st, 2013",2.0,5.0,"This course covers a significant amount of material. Lectures are completely useless unless you do pre-readings or know the stuff beforehand, because you will have no idea of what he is talking about since the content is all new, and they cover little content. The textbook is CRITICAL to your success in this course. I can't stress that enough."
Scott Ramsay,MSE101,"Dec 15th, 2013",3.0,5.0,Explains course material really well. Tests are about anything but the stuff he teaches in class.
Scott Ramsay,MSE101,"Dec 14th, 2013",2.0,5.0,"He can make you laugh in class, and cry after test."
Scott Ramsay,MSE101,"Dec 11th, 2013",3.5,4.0,"good prof, had to watch online lectures to understand tho"
Scott Ramsay,MSE101,"May 31st, 2013",4.0,5.0,Lecture content was completely irrelevant to what was tested. Did not do one example problem all semester..
Scott Ramsay,MSE101,"May 9th, 2013",4.5,3.0,"Cool prof, really nice and likes to keep his lectures interesting."
Scott Ramsay,MSE101,"Apr 28th, 2013",3.0,3.0,The course was easy but tests became harder under his magical hand.
Scott Ramsay,MSE1001,"Jan 31st, 2013",5.0,3.0,He keeps lectures interesting
Scott Ramsay,MSE101,"Jan 18th, 2013",4.0,2.0,"Very cool guy, tries his best to make lectures interesting. :)"
Scott Ramsay,MSE101,"Oct 25th, 2012",1.5,1.0,"He is well suited for the introductory first year course, puts a lot of effort into creating visual displays. But when it comes down to it has very superficial understanding of material. Very dissapointed in his third year course. Has a temper and does not respond well to criticism. Poor communication, when needed outside of lecture."
Scott Ramsay,MSE101,"Apr 11th, 2012",2.5,4.0,"NEVER replies to emails. No help what so ever. but only good thing, he uploads his lecture videos. and hired some GOOD tutors for the tutorials and lab sessions."
Scott Ramsay,MSELEC,"Dec 18th, 2011",4.5,2.0,"He was really helpful, he personally helped me a lot and he's really funny. He made the class pretty interesting and has a lot of extra resources for the class."
Scott Ramsay,MSE101,"Nov 11th, 2011",2.0,5.0,Doesn't teach anything that will be on his tests or problem sets. Useless
Scott Ramsay,MSE101,"Oct 18th, 2011",4.5,4.0,"good prof, very dedicated.. but like to play tricks on exams"
Scott Ramsay,MSE101,"Oct 11th, 2011",4.5,5.0,"Very nice prof. He is helpful. However, his tests are insanely tough. He plays all sorts of tricks, things which you will never think of! But he is a really nice person, though and very dedicated. However I'll rather have a prof who is not nice to you and gives easy tests. lol"
Scott Ramsay,MSE101,"Sep 11th, 2011",5.0,3.0,"Really awesome, super funny and entertaining..I had no interest in the course going into it and left wanting to do research in Materials Science! Ramsay is the bomb.  Fact."
Scott Ramsay,MSE101,"Aug 14th, 2011",3.5,2.0,"I did feel he played a few ""tricks"" on the quizzes and exams which bothered me. Gets a good rating because he often made the classes very entertaining and was fairly organized and clear"
Scott Ramsay,MSE101,"Mar 23rd, 2011",5.0,5.0,:)
Scott Ramsay,MSE101,"Dec 20th, 2010",2.5,4.0,"While most of the professor try to help the students before the finals by posting solutions to the past papers etc, this prof. does not. Past papers without solutions are almost useless --you can't even tell if you're doing the right thing or not."
Scott Ramsay,MSE101,"Nov 17th, 2010",1.0,5.0,I hate MSE101!!!!!!!!!!
Scott Ramsay,MSE101,"Oct 22nd, 2010",4.0,4.0,"He is a very good professor, much better than any other prof for Materials"
Scott Ramsay,MSE101,"Aug 6th, 2010",3.0,4.0,"prof treated students like highschool, would kick you of if you were late and gave away chocolate. wouldnt answer questions because they would be on the exam (why would u run a pre exam help sessiona nd then not answer the questions asked) and liked to use tricks on exams. did not enjoy my experience with this prof. hope i never get him again"
Scott Ramsay,MSE1,"Jan 13th, 2010",1.0,5.0,what a...
Scott Ramsay,MSE101,"Dec 11th, 2009",1.0,5.0,Has no feelings for the students at all.
Scott Ramsay,MSE001,"Apr 19th, 2009",3.5,3.0,He gave chocolates in class and his every example involved food somehow
Scott Ramsay,MSE101,"Jan 28th, 2009",1.0,5.0,"this prof is the worset ever. he is so unorganized, loves to wast time and screw students in the quizes. Unfair and unhelpful, the labs were a mess, unclear and undoable. he even set the office hours for the labs when we had a CLASS and he was informed. should not be teaching."
Scott Ramsay,MSE101,"Dec 16th, 2008",1.5,5.0,"He was TERRIBLE! Was not available during office hours, went way too fast (because he realized he was running behind), gave not examples, and rushed through important material."
Scott Ramsay,MSE440,"Jan 4th, 2008",3.5,2.0,"Good learning experience.  Slides were useful and prof had a laid back, easy to follow style.  Had excursions which was cool."
Scott Ramsay,MSE101,"Oct 24th, 2004",5.0,3.0,Coolest instructor........makes nice animations n graphics............interactive classes..........helpful n friendly
Salma Emara,ECE244,"Jan 14th, 2025",5.0,2.0,THE GOAT!!
Salma Emara,ECE244,"Jan 8th, 2025",5.0,2.0,"Absolute sweetheart, clearly cares about her students and she's very fair and takes feedback very seriously."
Salma Emara,APS105,"Aug 13th, 2024",5.0,2.0,"Amazing prof, engaging, fun to be around and talk to. 1000/10 would take another class with her again."
Salma Emara,ECE244,"Apr 13th, 2024",3.0,2.0,"Good prof, loves to teach"
Salma Emara,ECE1513,"Mar 1st, 2024",5.0,4.0,She teaches very well with many examples and clearly! Assignments are challenging.
Salma Emara,ECE244,"Jan 24th, 2024",5.0,2.0,"Like a lot of the previous reviews, I completely agree that she is hands-down the best prof in the entire ECE department. She always replies on Piazza faster than I can even blink and her lectures are some of the most well-prepared and delivered lectures you'll ever attend."
Salma Emara,APS105,"Jan 20th, 2024",5.0,3.0,I was a complete beginner to any type of coding whatsoever and I probably would have failed the course if it wasn't for her. Her lectures are carefully planned and she's very engaging. She's accessible during office hours and clearly cares about her students.
Salma Emara,ECE244,"Jan 6th, 2024",5.0,3.0,Took her class for the second time and she did not disappoint. Wrote a sequel textbook for this course and continued to teach clearly with lots of code tracing and drawings. Always open to student questions and will take the time to sit with you and help you debug your code. I wish I could be in her class again after this. Awesome prof!!
Salma Emara,APS105,"Dec 21st, 2023",5.0,2.0,Lectures are amazing; Many drawings and code walkthroughs done to help everyone understand course material. Wrote her own textbook complete with visuals and practice questions. Very accessible & always open to help/chat w/students. The definition of what a professor should be. I went in with no coding experience but aced the course thanks to her.
Salma Emara,ECE244,"Dec 18th, 2023",5.0,4.0,"Professor Salma Emara has proven to be an extraordinary educator. Her clear and patient approach to teaching, coupled with her enthusiastic and energetic demeanor, has greatly enhanced the learning experience. She excels in making complex concepts understandable, and her dedication to student success is evident in every interaction."
Salma Emara,ECE244,"Nov 8th, 2023",5.0,3.0,"She explains concepts clearly. Very patient with questions. Her enthusiasm and energy makes me look forward to every lecture. Very approachable, even with many students in her office hours, she manages to be patient and answer all questions clearly."
Salma Emara,APS105,"Nov 2nd, 2023",5.0,2.0,Salma is a really amazing prof!! She explains things clearly and is really dedicated to helping students succeed. Salma is also a wonderful and kind person. She also gives out ducks for answering questions!!( which has made lectures really fun). Her APS105 textbook was really helpful and I have learnt so much in her ECE244. Praise Queen Salma!
Salma Emara,APS105,"Aug 8th, 2023",5.0,3.0,"Prof Emara is amazing and cares so much about her students. Best prof in the entire ECE department, you lucked out if you got her. If you have programming experience, lectures are kind of optional bc she maintains her own textbook very well and you can just study off that"
